Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,Abundance Ratio P-Value: (MCF10A) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (HCC1806),Abundance Ratio P-Value: (MDAMB231) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF7),Abundance Ratio: (MCF10A) / (HCC1806),Abundance Ratio: (MCF7) / (HCC1806),Abundance Ratio: (MDAMB231) / (HCC1806),Abundance Ratio: (MCF7) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF7),Abundance Ratio (log2): (MCF10A) / (HCC1806),Abundance Ratio (log2): (MCF7) / (HCC1806),Abundance Ratio (log2): (MDAMB231) / (HCC1806),Abundance Ratio (log2): (MCF7) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF7),Abundances (Grouped): HCC1806,Abundances (Grouped): MCF10A,Abundances (Grouped): MCF7,Abundances (Grouped): MDAMB231,Abundances (Grouped) CV [%]: HCC1806,Abundances (Grouped) CV [%]: MCF10A,Abundances (Grouped) CV [%]: MCF7,Abundances (Grouped) CV [%]: MDAMB231,# Unique Peptides,"Abundances (Normalized): F3: 130C, Sample, HCC1806","Abundances (Normalized): F3: 131N, Sample, HCC1806","Abundances (Normalized): F3: 132N, Sample, HCC1806","Abundances (Normalized): F3: 132C, Sample, HCC1806","Abundances (Normalized): F3: 126, Sample, MCF10A","Abundances (Normalized): F3: 127N, Sample, MCF10A","Abundances (Normalized): F3: 127C, Sample, MCF10A","Abundances (Normalized): F3: 128N, Sample, MCF10A","Abundances (Normalized): F3: 128C, Sample, MCF7","Abundances (Normalized): F3: 129N, Sample, MCF7","Abundances (Normalized): F3: 129C, Sample, MCF7","Abundances (Normalized): F3: 130N, Sample, MCF7","Abundances (Normalized): F3: 133N, Sample, MDAMB231","Abundances (Normalized): F3: 133C, Sample, MDAMB231","Abundances (Normalized): F3: 134N, Sample, MDAMB231","Abundances (Normalized): F3: 135N, Sample, MDAMB231",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F3: 130C, Sample, HCC1806","Abundance: F3: 131N, Sample, HCC1806","Abundance: F3: 132N, Sample, HCC1806","Abundance: F3: 132C, Sample, HCC1806","Abundance: F3: 126, Sample, MCF10A","Abundance: F3: 127N, Sample, MCF10A","Abundance: F3: 127C, Sample, MCF10A","Abundance: F3: 128N, Sample, MCF10A","Abundance: F3: 128C, Sample, MCF7","Abundance: F3: 129N, Sample, MCF7","Abundance: F3: 129C, Sample, MCF7","Abundance: F3: 130N, Sample, MCF7","Abundance: F3: 133N, Sample, MDAMB231","Abundance: F3: 133C, Sample, MDAMB231","Abundance: F3: 134N, Sample, MDAMB231","Abundance: F3: 135N, Sample, MDAMB231"
FALSE,High,Master Protein,P06703,Protein S100-A6 OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1,15,133,1.36019000729348E-07,0.000481644132968917,1.09475618570443E-06,2.15141837678345E-09,0.184012299959019,8.42666136868786E-09,5.668,0.481,4.288,0.085,0.757,8.916,2.5,-1.06,2.1,-3.56,-0.4,3.16,12744.8,72237.7,6129,54648.8,14.7,19.68,15.59,24.58,15,15083.9,11554.4,11169.6,14057.9,92022.9,67121.6,58299.8,77743.8,5641.2,6658.9,4771.3,6720.6,71864.5,58978.9,50636.6,39670.8,1,113.729,80,11196.4,6689,7320.8,2729.4,10942.8,5154.9,12680.8,12795.5,630.8,781.5,1010.4,2367.2,63648.3,58978.9,18317.1,1142.5
FALSE,High,Master Protein,O00429,Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2,30,67,1.41706638090433E-07,5.55811840996512E-10,1.33797342249942E-06,1.8458647024433E-05,0.146216618561734,1.27086538959098E-06,0.567,0.391,0.606,0.691,1.068,1.547,-0.82,-1.35,-0.72,-0.53,0.1,0.63,16930.7,9596.8,6626.7,10253.6,1.9,2.87,5.18,11.38,30,16821.4,17076.4,16381.7,17040.8,9192.5,9476.6,9718.6,9803.9,6348.6,7037.3,6390.6,6871.5,9784.2,9725.7,10745.6,12320.6,1,155.885,41,12486.1,9885.7,10737,3308.5,1093.1,727.8,2113.9,1613.6,709.9,826,1353.2,2420.4,8665.6,9725.7,3887.1,354.8
FALSE,High,Master Protein,P55263,Adenosine kinase OS=Homo sapiens OX=9606 GN=ADK PE=1 SV=2,13,42,1.47969167696438E-07,1.55745819639952E-05,2.06382800432836E-05,0.00400448913647711,0.00274703042530755,0.99588502650271,0.513,0.654,0.632,1.274,1.232,0.967,-0.96,-0.61,-0.66,0.35,0.3,-0.05,9751.3,5003,6373.9,6163.3,3.89,4.26,5.01,13.45,13,9355.3,9935.5,9570.6,10210.4,4795.8,5298.4,4936.5,5070.3,6172.8,6581.6,5988.4,6645.9,5778,6288.9,6040.2,7721.5,1,91.828,34,6944.2,5751.8,6272.8,1982.4,570.3,406.9,1073.7,834.5,690.2,772.5,1268.1,2340.9,5117.4,6288.9,2185,222.4
FALSE,High,Master Protein,P61081,NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1,13,71,1.60465417842204E-07,6.34903523866193E-07,1.09466672915115E-06,0.490689908156017,0.242902876374691,0.948011658590879,0.316,0.361,0.376,1.145,1.191,1.04,-1.66,-1.47,-1.41,0.2,0.25,0.06,29165.4,9207.2,10540,10963.9,19.05,7.39,7.38,15.55,13,37485.2,24041.8,27607.5,30811.3,8870.3,9556.9,8488.1,10010.3,10043.4,11061.2,11406.3,9790.7,10443.3,9374.5,11510.5,13457.2,1,91.762,54,27824.2,13918,18094.6,5982.2,1054.8,734,1846.2,1647.5,1123,1298.2,2415.4,3448.7,9249.3,9374.5,4163.8,387.6
FALSE,High,Master Protein,P09382,Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2,13,89,2.08877259599838E-07,0.834874897909335,1.24167625614735E-06,4.60595761753169E-07,0.308691353517035,3.06970266927831E-06,9.332,1.239,6.355,0.133,0.681,5.131,3.22,0.31,2.67,-2.91,-0.55,2.36,5696.8,53160.4,7056.1,36202.6,13.58,26.5,14.43,33.64,13,6024.6,5279.7,5386.8,7034.4,50062.4,33173.2,65336.8,56450.1,5641.2,6510.5,7712.7,7647.4,28081.9,50710.4,25742.4,46671.6,1,182.604,63,4471.9,3056.4,3530.6,1365.8,5953.1,2547.7,14211.4,9290.9,630.8,764.1,1633.2,2693.7,24871.3,50710.4,9312,1344.1
FALSE,High,Master Protein,Q9BVJ7,Dual specificity protein phosphatase 23 OS=Homo sapiens OX=9606 GN=DUSP23 PE=1 SV=1,1,2,2.23709658131455E-07,0.0042389415258991,0.00377683860744049,2.66781983847553E-05,2.91400707137512E-05,0.99988160029745,5.217,2.017,1.783,0.387,0.342,0.884,2.38,1.01,0.83,-1.37,-1.55,-0.18,337,1757.8,679.6,600.8,22.3,12.32,15.45,23.06,1,329.2,324.7,344.9,499,1753.7,1993.4,1468.6,1762,696.9,737.3,507.2,662.8,630.4,572.6,558.9,886.3,1,10.039,9,244.3,188,226.1,96.9,208.5,153.1,319.4,290,77.9,86.5,107.4,233.5,558.3,572.6,202.2,25.5
FALSE,High,Master Protein,Q8N163,Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2,21,45,2.54296087187633E-07,1.88095101716357E-08,8.01529790317446E-07,0.0399171803414463,0.646406772579989,0.00505051363406317,1.64,1.896,1.527,1.156,0.931,0.805,0.71,0.92,0.61,0.21,-0.1,-0.31,4025.9,6601.6,7632.1,6147.7,3.25,4.93,5.8,8.71,21,4107.1,3835.8,3952.5,4100.6,6440.9,6272.2,7001.5,6766.3,7401.3,7911.5,6985.3,7870.2,7104.1,6188.8,5841.7,6106.8,1,104.538,25,3048.6,2220.6,2590.6,796.2,765.9,481.7,1522.9,1113.6,827.6,928.6,1479.2,2772.2,6291.9,6188.8,2113.2,175.9
FALSE,High,Master Protein,Q96IU4,Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,4,8,2.68527161173537E-07,0.00375430308071023,1.49433388973996E-05,3.79566319020919E-05,0.0131119744268854,0.0127361938804698,2.544,1.404,2.004,0.552,0.788,1.428,1.35,0.49,1,-0.86,-0.34,0.51,796.7,2026.7,1118.3,1596.6,9,5.2,8.26,16.99,4,771,857.1,694.4,823.2,2075.6,1935.3,2173.3,1978.9,1134.5,1015,1102.4,1239.6,1659.8,1760,1165.2,1535.8,1,14.951,25,572.3,496.2,455.2,159.8,246.8,148.6,472.7,325.7,126.9,119.1,233.4,436.6,1470.1,1760,421.5,44.2
FALSE,High,Master Protein,P14625,Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,75,406,2.72612643015258E-07,4.82411233182489E-09,4.78302575324108E-07,0.0011732233849735,0.93311154509359,0.000460516315188508,0.388,0.262,0.408,0.676,1.052,1.556,-1.36,-1.93,-1.29,-0.56,0.07,0.64,153923,59759.9,40397.8,62851.2,11.05,7.85,15.1,8.58,73,141562.8,167362.4,136455.9,168944.2,59664.4,66434.4,54935.6,59855.6,41366.2,47954,33113.2,39452.2,56761.2,62163.4,63546.6,69929,1,669.81,61,105078.3,96887.5,89436.6,32801.3,7094.9,5102.1,11949.1,9851.4,4625.2,5628.3,7011.9,13896.5,50271.7,62163.4,22987.2,2013.9
FALSE,High,Master Protein,Q02252,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens OX=9606 GN=ALDH6A1 PE=1 SV=2",4,5,2.89021668375966E-07,5.34022825959823E-11,4.48193681057418E-08,1.55501350240783E-07,0.199583435726051,1.2103034698896E-06,3.08,10.391,3.932,3.374,1.277,0.378,1.62,3.38,1.98,1.75,0.35,-1.4,503.8,1551.5,5235.1,1981.2,15.31,7.81,8.43,17.77,4,485.5,372.2,522.8,530.9,1641.7,1543.3,1359.2,1559.7,4820.7,4916.1,5574.8,5681.9,2220.6,1970,1992.5,1424.1,1,21.085,10,360.4,215.5,342.7,103.1,195.2,118.5,295.6,256.7,539,577,1180.5,2001.4,1966.7,1970,720.8,41
FALSE,High,Master Protein,Q9NPH2,Inositol-3-phosphate synthase 1 OS=Homo sapiens OX=9606 GN=ISYNA1 PE=1 SV=1,5,11,3.37305342323901E-07,0.933644515232094,1.12851906295397E-05,5.96060392821229E-07,0.0298572183127463,2.36274183149643E-05,0.263,0.988,0.409,3.76,1.556,0.414,-1.93,-0.02,-1.29,1.91,0.64,-1.27,4211.1,1106.7,4161.4,1722,14.86,10.87,12.73,20.81,5,4662.6,3803.3,3594.6,4874.1,1185.7,1075.8,916.6,1138.5,4102,4221.7,3199.9,4262,1731.8,1110.2,1851.4,1712.2,1,28.856,13,3460.9,2201.7,2356,946.3,141,82.6,199.4,187.4,458.7,495.5,677.6,1501.2,1533.8,1110.2,669.7,49.3
FALSE,High,Master Protein,P21589,5'-nucleotidase OS=Homo sapiens OX=9606 GN=NT5E PE=1 SV=1,10,27,3.41417592863991E-07,0.950854687054531,7.36338066997799E-06,2.08879809338036E-07,0.0564468737080442,3.99116810501088E-06,3.142,0.958,2.496,0.305,0.794,2.606,1.65,-0.06,1.32,-1.71,-0.33,1.38,2156.5,6775.8,2065.4,5382.7,6.73,16.12,12.1,19.65,10,2102.6,2211.8,1974.7,2311,6777.9,6773.7,8827.2,6207.7,1772.1,2245.7,1899.6,2263.6,6020.2,6409.8,4812.7,4145.9,1,72.874,22,1560.7,1280.5,1294.3,448.7,806,520.2,1920,1021.7,198.1,263.6,402.3,797.3,5331.9,6409.8,1740.9,119.4
FALSE,High,Master Protein,Q13126,S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=2,7,12,3.48797691507308E-07,2.38260656093559E-07,8.40816185943005E-06,0.976260079018556,0.0484489701478332,0.023846185036959,0.249,0.231,0.362,0.925,1.453,1.57,-2,-2.12,-1.47,-0.11,0.54,0.65,2928.1,730.1,675.3,1060.5,9.67,2.7,12.56,28.44,7,3095.1,2592,2770.1,3198.8,736,693.5,731.5,728.6,710.2,806.2,609.5,642.2,1029.2,699.3,1092.7,1438.3,1,34.176,24,2297.4,1500.6,1815.6,621.1,87.5,53.3,159.1,119.9,79.4,94.6,129.1,226.2,911.6,699.3,395.3,41.4
FALSE,High,Master Protein,P06396,Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1,26,77,3.86470480950862E-07,1.57628199382032E-09,2.67643773810278E-09,4.39297369040359E-05,0.000152295394613478,0.809947096943162,2.033,3.392,3.139,1.669,1.544,0.925,1.02,1.76,1.65,0.74,0.63,-0.11,6558.5,13333.8,22248.2,20586.8,11.13,8.72,5.21,9.82,26,5962.9,6546.7,6570.3,7743.6,13039.4,15556.2,13634.8,12989.9,20210.6,22787.7,22349.2,22147.5,19546.1,23113,21683,18620.3,1,194.201,32,4426.1,3790,4306.3,1503.5,1550.6,1194.7,2965.7,2138,2259.8,2674.6,4732.6,7801.2,17311.4,23113,7843.5,536.3
FALSE,High,Master Protein,Q96I99,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2",13,30,3.88169504761393E-07,9.94761846673242E-07,2.00538854355781E-06,0.779276302335913,0.406509117046942,0.907885356114019,3.68,3.187,3.173,0.866,0.862,0.996,1.88,1.67,1.67,-0.21,-0.21,-0.01,1544.4,5683,4922.3,4900.7,24.65,9.18,17.57,6.44,12,1735.7,1374.3,1363.4,2243.3,5563.1,5306.4,6543.5,5805.5,4608.8,4817.3,6639,5029.6,4457,4790.2,5013.7,5181.4,1,74.357,34,1288.3,795.6,893.6,435.5,661.5,407.5,1423.3,955.5,515.3,565.4,1405.9,1771.6,3947.5,4790.2,1813.6,149.2
FALSE,High,Master Protein,Q15165,Serum paraoxonase/arylesterase 2 OS=Homo sapiens OX=9606 GN=PON2 PE=1 SV=4,2,3,4.03479331723133E-07,0.00292588435761487,0.999953136952677,8.34515464465113E-05,4.23253095127585E-07,0.00318206332829063,1.738,1.215,0.944,0.699,0.543,0.777,0.8,0.28,-0.08,-0.52,-0.88,-0.36,815.1,1416.9,990.2,769.2,12.41,3.59,5.7,3.17,2,780.5,645.8,852,851.3,1503.9,1397.1,1436.9,1392.7,980.4,929.1,1066.1,1000,769.3,769.1,816.8,764.5,1,12.055,10,579.4,373.8,558.4,165.3,178.8,107.3,312.5,229.2,109.6,109,225.8,352.2,681.3,769.1,295.5,22
FALSE,High,Master Protein,P23368,"NAD-dependent malic enzyme, mitochondrial OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1",7,13,4.1591473731728E-07,0.589758335445129,4.89550173043973E-06,1.51766062894687E-06,0.14241985313936,2.33832746031615E-05,2.732,1.109,2.192,0.406,0.802,1.977,1.45,0.15,1.13,-1.3,-0.32,0.98,730.3,1995.6,809.8,1600.7,10.87,17.47,9.34,2.99,7,855.8,720,740.7,662.8,2012.5,1482.1,1978.8,2299.6,837,757.2,783.4,932.1,1612.9,1595,1511.3,1606.5,1,45.879,19,635.2,416.8,485.5,128.7,239.3,113.8,430.4,378.5,93.6,88.9,165.9,328.3,1428.5,1595,546.7,46.3
FALSE,High,Master Protein,P13928,Annexin A8 OS=Homo sapiens OX=9606 GN=ANXA8 PE=1 SV=3,17,77,4.36151585625488E-07,8.80251427304302E-12,2.58504306849261E-09,9.60829471541302E-09,0.000116898498495721,3.76953620118137E-06,0.422,0.132,0.269,0.313,0.637,2.033,-1.24,-2.92,-1.89,-1.67,-0.65,1.02,35718.8,15086.7,4728.3,9611.3,11.13,14.21,3.84,11.11,1,33460.2,36072.5,35368.6,42891.9,16070.8,18914.2,14151.1,14162.8,4759.3,5018.3,4697.5,4587.5,8537.3,8847.5,10441.1,10608.8,1,119.43,46,24836.6,20882.7,23181.4,8327.7,1911,1452.6,3078,2331,532.1,589,994.7,1615.9,7561.2,8847.5,3776.9,305.5
FALSE,High,Master Protein,Q9NZT1,Calmodulin-like protein 5 OS=Homo sapiens OX=9606 GN=CALML5 PE=1 SV=2,9,38,5.35606013762902E-07,1.29110355842066E-05,5.10408761700276E-06,0.05678589252641,0.202027351552272,0.86371740262963,0.193,0.294,0.264,1.524,1.365,0.895,-2.37,-1.76,-1.92,0.61,0.45,-0.16,14777.8,2855.1,4351.2,3896.1,12.12,14.23,3.68,35.25,9,15787.1,16026.1,13833,12303.7,2750.8,3411.2,2963.4,2430.9,4510.6,4462.6,4186,4242.6,3355.8,2568.1,4523.3,5867.3,1,86.319,68,11718.3,9277.7,9066.5,2388.8,327.1,262,644.6,400.1,504.3,523.8,886.4,1494.4,2972.2,2568.1,1636.3,169
FALSE,High,Master Protein,Q08J23,RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2,29,85,5.45967426601734E-07,5.92279615095892E-05,2.40538640083887E-06,0.00761874567818754,0.505190742202904,0.0911849359819198,0.578,0.705,0.595,1.22,1.03,0.844,-0.79,-0.5,-0.75,0.29,0.04,-0.24,16858,9740.9,11879.7,10031.1,8.02,5.49,3.92,8.92,29,16399.5,17329.2,18121.5,15003.4,10237.9,9351.5,9199.6,10146.6,12270,11248.6,12112.5,11651.3,9886.8,9923,10140.3,11832.7,1,203.685,44,12172.9,10032.1,11877.3,2913,1217.4,718.2,2001,1670,1371.9,1320.2,2564.9,4104,8756.4,9923,3668.1,340.8
FALSE,High,Master Protein,Q9NYU2,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens OX=9606 GN=UGGT1 PE=1 SV=3,19,35,5.47201787215457E-07,2.20359047786722E-07,3.48541355932319E-06,0.77513563190719,0.336306796821118,0.0764721038780196,5.91,6.864,4.844,1.161,0.82,0.706,2.56,2.78,2.28,0.22,-0.29,-0.5,1387.8,8201.1,9525.6,6722,34.79,17.32,5.3,19.78,19,1606.4,1049.3,1198.9,2233.5,8632.9,10211.7,6791.7,7790.9,9685.6,10259.9,9070,9368.2,6849.2,4593.5,7539.3,6597.1,1,101.909,17,1192.4,607.4,785.8,433.6,1026.6,784.3,1477.3,1282.3,1083,1204.2,1920.6,3299.8,6066.2,4593.5,2727.2,190
FALSE,Medium,Master Protein,P01242,Growth hormone variant OS=Homo sapiens OX=9606 GN=GH2 PE=1 SV=3,1,1,5.60620370126941E-07,0.920661462544139,0.106246044213784,2.03257360420483E-06,6.25467422177284E-06,0.082796181842287,49.642,0.781,2.525,0.016,0.051,3.234,5.63,-0.36,1.34,-5.99,-4.3,1.69,33,1636.5,25.7,83.3,9.13,65.92,45.42,32.51,1,33.9,32.1,27.9,34.2,1621.5,1597.2,4815.7,1651.6,0,0,18.5,35.9,83.3,46.1,90.6,0,1,1.748,3,25.2,18.6,18.3,6.6,192.8,122.7,1047.5,271.8,0,0,3.9,12.6,73.7,46.1,32.8,0
FALSE,High,Master Protein,P15924,Desmoplakin OS=Homo sapiens OX=9606 GN=DSP PE=1 SV=3,170,430,5.6562828842921E-07,8.98131324229556E-05,1.12064222568264E-07,0.00483156987876632,0.344629107766571,0.000288475082100725,0.481,0.643,0.456,1.336,0.948,0.709,-1.05,-0.64,-1.13,0.42,-0.08,-0.5,116443.2,56063,74923.6,53123.9,10.76,5.54,4.64,12.82,169,135939.2,105855,113561.5,119398.1,57259.1,54891.8,53253.8,60456.4,71026.6,74693.7,75154.1,79537.6,52269.4,41011.6,53992.3,55071.3,1,895.032,53,100904.1,61280.4,74431,23181.7,6808.9,4215.7,11583.3,9950.2,7941.6,8766.8,15914.4,28016.1,46293.5,41011.6,19531,1586
FALSE,High,Master Protein,O43795,Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3,31,80,6.02856357945214E-07,4.92017623532348E-07,1.37598187324173E-05,0.996684866185,0.0638818508242343,0.044729878765252,0.392,0.369,0.479,0.94,1.222,1.3,-1.35,-1.44,-1.06,-0.09,0.29,0.38,21481.3,8424.9,7918.4,10296.9,17.48,7.9,6.84,7.86,31,21023.3,23504.9,21949.3,15310.4,8399.6,7186.4,8552,8450.2,8636.6,7566.8,7526.8,8286.5,10910.7,11008.5,9438.3,9717.7,1,215.712,26,15605,13607.2,14386.1,2972.6,998.8,551.9,1860.2,1390.8,965.7,888.1,1593.9,2918.8,9663.3,11008.5,3414.2,279.9
FALSE,High,Master Protein,O75083,WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4,30,118,6.12542779943048E-07,8.56473918585676E-05,3.21495075006339E-09,0.00588275923053039,0.000119225850224391,7.73471117931912E-07,1.81,1.409,2.531,0.779,1.399,1.796,0.86,0.49,1.34,-0.36,0.48,0.85,13738.9,24861.1,19358.3,34775.9,7.64,8.92,5.55,7.99,30,14675.1,13297.5,12314.9,14194.9,24727.4,21999.2,24995.6,27400.7,19016.3,18901.7,21280.8,19706.4,36002,39230.6,32995.6,33591.5,1,273.827,49,10892.9,7698,8071.5,2756,2940.4,1689.5,5436.8,4509.8,2126.2,2218.5,4506.4,6941.3,31886,39230.6,11935.7,967.4
FALSE,High,Master Protein,Q15758,Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2,8,30,7.26363359127014E-07,0.0298317521347606,2.86693553417372E-05,3.06054586264315E-05,0.0325540211562673,0.00391544056392112,0.491,0.818,0.648,1.667,1.319,0.792,-1.03,-0.29,-0.63,0.74,0.4,-0.34,3819.3,1875.4,3125.8,2474.2,8.76,6.55,6.98,13.17,8,4484.7,3751.2,3773.4,3865.7,1880.4,1840.2,2113.7,1870.4,3048.7,3019.5,3506.5,3204.9,2570.4,1957.9,2671.7,2381.7,1,53.832,18,3328.9,2171.6,2473.2,750.5,223.6,141.3,459.8,307.8,340.9,354.4,742.5,1128.9,2276.5,1957.9,966.5,68.6
FALSE,High,Master Protein,Q5JU69,Torsin-2A OS=Homo sapiens OX=9606 GN=TOR2A PE=2 SV=1,1,2,7.58479029139281E-07,5.91157551799171E-08,4.89927069979856E-06,0.0684189227998798,0.349883520789939,0.00338998277630154,3.433,4.288,2.618,1.249,0.763,0.611,1.78,2.1,1.39,0.32,-0.39,-0.71,69.3,237.7,296.9,181.3,21.27,17.89,7.48,5.89,1,72.5,81.1,66.2,47.6,256.5,165.7,236.9,238.6,307.9,284.6,333,286.4,179.9,196.9,170.9,182.7,1,8.012,5,53.8,46.9,43.4,9.2,30.5,12.7,51.5,39.3,34.4,33.4,70.5,100.9,159.3,196.9,61.8,5.3
FALSE,High,Master Protein,P50238,Cysteine-rich protein 1 OS=Homo sapiens OX=9606 GN=CRIP1 PE=1 SV=3,3,6,8.04206795157469E-07,3.50947098937127E-07,2.80330779378613E-06,0.831402606564375,0.649456049089304,0.231581409052992,0.094,0.082,0.141,0.871,1.498,1.72,-3.41,-3.61,-2.82,-0.2,0.58,0.78,4260.6,402,350,602.2,27.64,11.8,30.36,36.69,3,5785.7,3704.5,4900.2,3086.6,396.2,494.8,386.5,408,333.3,506.5,241.4,367.5,535.9,298,676.7,786.1,1,8.995,35,4294.5,2144.5,3211.7,599.3,47.1,38,84.1,67.1,37.3,59.4,51.1,129.5,474.6,298,244.8,22.6
FALSE,High,Master Protein,P36969,Phospholipid hydroperoxide glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX4 PE=1 SV=3,7,17,8.24679973088216E-07,0.037333205007135,0.0143844606641884,3.05067110514257E-05,6.33802877330059E-05,0.946180897483268,0.271,0.688,0.646,2.542,2.387,0.939,-1.89,-0.54,-0.63,1.35,1.26,-0.09,3482.3,942.1,2395.1,2248.9,19.56,23.09,3,12.21,7,2650.2,3319.3,3653.3,4281.7,957,1394,927.4,873.9,2336.4,2399.2,2508.7,2391,2071.3,2015,2583.2,2441.7,1,45.362,45,1967.1,1921.6,2394.5,831.3,113.8,107.1,201.7,143.8,261.2,281.6,531.2,842.2,1834.5,2015,934.4,70.3
FALSE,High,Master Protein,Q16698,"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1",15,36,9.03949509578617E-07,3.35501755932555E-07,9.94367029266696E-05,0.747198775388294,0.00958153280895491,0.0017217037406746,4.183,4.784,2.646,1.144,0.633,0.553,2.06,2.26,1.4,0.19,-0.66,-0.85,3073.2,12854.1,14701.7,8131.3,31.98,9.34,9.38,15.39,15,3194.4,2919.2,2956.6,5310.1,12799.7,14829.8,11922.1,12908.7,13990,16533.3,13472.7,15449.6,7633.4,6663.8,9549.3,8661.6,1,91.586,44,2371.1,1690,1937.8,1031,1522.1,1138.9,2593.2,2124.6,1564.2,1940.5,2852.9,5441.9,6760.7,6663.8,3454.3,249.5
FALSE,High,Master Protein,O60313,"Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3",31,72,9.3603766471162E-07,0.652804538726601,0.00027551086758637,3.29016079736455E-06,0.0030607740836105,0.00176048805986584,0.637,0.944,0.764,1.482,1.2,0.81,-0.65,-0.08,-0.39,0.57,0.26,-0.3,12869.8,8195.4,12147.6,9838.1,4.63,5.27,4.4,9.09,31,12389.9,13415.9,13368.2,12332,8345.8,8500,8047.6,7530.2,11692.6,12949.8,11990.1,12307.2,9838.2,8881,11078.4,9838.1,1,215.937,37,9196.7,7766.6,8761.9,2394.3,992.4,652.8,1750.4,1239.4,1307.4,1519.9,2539,4335,8713.4,8881,4007.5,283.3
FALSE,High,Master Protein,P12277,Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1,11,41,9.47275542118042E-07,1.21354772808502E-06,0.00101270629715711,0.99486438517696,0.000791444181419965,0.00116379018227786,0.273,0.278,0.486,1.02,1.781,1.745,-1.87,-1.84,-1.04,0.03,0.83,0.8,8343.9,2277.2,2323.7,4055.9,27.98,4.08,4.04,10.12,11,7573.9,10197.1,9192.2,5062.5,2302.3,2252.4,2112.2,2309.2,2403.2,2319.1,2179.6,2328.3,3915.1,4852.2,4069.6,4042.2,1,107.322,39,5621.9,5903.2,6024.8,982.9,273.8,173,459.4,380.1,268.7,272.2,461.5,820.1,3467.5,4852.2,1472.1,116.4
FALSE,High,Master Protein,Q99584,Protein S100-A13 OS=Homo sapiens OX=9606 GN=S100A13 PE=1 SV=1,6,23,9.71720938269804E-07,6.03369325213876E-06,0.983118193716207,0.38064710990861,1.41373972561976E-06,9.26843682935719E-06,3.891,3.13,1.04,0.804,0.267,0.332,1.96,1.65,0.06,-0.31,-1.9,-1.59,3309.9,12878.5,10360.7,3443.8,17.84,17.42,4.38,25.71,6,3171.8,3971.4,3454,2563.2,13553.5,10523,15916.1,12237.1,10044.7,9990.5,10896.3,10686.7,3851.1,4551.1,3079.5,2492.1,1,54.438,57,2354.3,2299.1,2263.8,497.6,1611.7,808.2,3461.9,2014,1123.1,1172.6,2307.4,3764.3,3410.8,4551.1,1114,71.8
