Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Coverage [%],# Peptides,# PSMs,# Unique Peptides,Sum PEP Score,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Groups
FALSE,High,Master Protein,Q86Y56,Dynein axonemal assembly factor 5 OS=Homo sapiens OX=9606 GN=DNAAF5 PE=1 SV=4,29,17,19,17,66.517,855,93.5,6.42,31.57,17,1
FALSE,High,Master Protein,O95782,AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3,25,17,18,12,63.01,977,107.5,7.03,24.48,17,1
FALSE,High,Master Protein,P42345,Serine/threonine-protein kinase mTOR OS=Homo sapiens OX=9606 GN=MTOR PE=1 SV=1,11,17,18,17,57.97,2549,288.7,7.17,15.61,17,1
FALSE,High,Master Protein,Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3,5,17,17,17,54.536,4374,481.6,5.22,14.51,17,1
FALSE,High,Master Protein,A0A0A0MTC1,E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens OX=9606 GN=RNF213 PE=1 SV=1,5,17,17,17,50.923,5256,596.1,6.42,12.88,17,1
FALSE,High,Master Protein,Q29RF7,Sister chromatid cohesion protein PDS5 homolog A OS=Homo sapiens OX=9606 GN=PDS5A PE=1 SV=1,19,17,17,17,47.72,1337,150.7,7.91,13.92,17,1
FALSE,High,Master Protein,Q96S16,JmjC domain-containing protein 8 OS=Homo sapiens OX=9606 GN=JMJD8 PE=1 SV=2,81,16,39,16,136.483,264,29.5,6.64,99,16,1
FALSE,High,Master Protein,Q9UMX0,Ubiquilin-1 OS=Homo sapiens OX=9606 GN=UBQLN1 PE=1 SV=2,37,16,29,11,121.508,589,62.5,5.11,71.67,16,1
FALSE,High,Master Protein,P34931,Heat shock 70 kDa protein 1-like OS=Homo sapiens OX=9606 GN=HSPA1L PE=1 SV=2,29,16,64,2,115.614,641,70.3,6.02,121.56,16,1
FALSE,High,Master Protein,P46109,Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1,59,16,29,16,108.417,303,33.8,6.74,56.7,16,1
FALSE,High,Master Protein,Q9P258,Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2,39,16,17,16,74.54,522,56,8.78,42.32,16,1
FALSE,High,Master Protein,Q9UBF2,Coatomer subunit gamma-2 OS=Homo sapiens OX=9606 GN=COPG2 PE=1 SV=1,30,16,17,14,63.86,871,97.6,5.81,29.48,16,1
FALSE,High,Master Protein,H0YAR2,Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=2,32,16,24,11,62.855,599,66.6,9.28,30.39,16,1
FALSE,High,Master Protein,P63010,AP-2 complex subunit beta OS=Homo sapiens OX=9606 GN=AP2B1 PE=1 SV=1,26,16,17,10,58.772,937,104.5,5.38,18.79,16,1
FALSE,High,Master Protein,A0A7P0T9I9,Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1,47,16,17,16,56.361,488,55.2,6.99,18.61,16,1
FALSE,High,Master Protein,O43592,Exportin-T OS=Homo sapiens OX=9606 GN=XPOT PE=1 SV=2,23,16,16,16,55.237,962,109.9,5.39,25.25,16,1
FALSE,High,Master Protein,Q15029,116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1,26,16,17,16,54.785,972,109.4,5,22.6,16,1
FALSE,High,Master Protein,O75155,Cullin-associated NEDD8-dissociated protein 2 OS=Homo sapiens OX=9606 GN=CAND2 PE=1 SV=3,19,16,17,14,52.524,1236,135.2,5.68,22.93,16,1
FALSE,High,Master Protein,P35573,Glycogen debranching enzyme OS=Homo sapiens OX=9606 GN=AGL PE=1 SV=3,15,16,16,16,47.131,1532,174.7,6.76,12.03,16,1
FALSE,High,Master Protein,P62701,"40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",54,15,30,15,115.17,263,29.6,10.15,72.85,15,1
FALSE,High,Master Protein,H0Y720,Trinucleotide repeat-containing gene 6B protein (Fragment) OS=Homo sapiens OX=9606 GN=TNRC6B PE=1 SV=1,26,15,21,15,106.116,1391,148.6,7.27,44.66,15,1
FALSE,High,Master Protein,P26368,Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4,49,15,20,15,88.517,475,53.5,9.09,49.04,15,1
FALSE,High,Master Protein,P08779,"Keratin, type I cytoskeletal 16 OS=Homo sapiens OX=9606 GN=KRT16 PE=1 SV=4",30,15,21,7,85.582,473,51.2,5.05,60.65,15,1
FALSE,High,Master Protein,Q9UL15,BAG family molecular chaperone regulator 5 OS=Homo sapiens OX=9606 GN=BAG5 PE=1 SV=1,45,15,17,15,83.862,447,51.2,6.05,37.63,15,1
FALSE,High,Master Protein,O75694,Nuclear pore complex protein Nup155 OS=Homo sapiens OX=9606 GN=NUP155 PE=1 SV=1,18,15,19,15,74.915,1391,155.1,6.16,26.96,15,1
FALSE,High,Master Protein,P49411,"Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",42,15,21,15,72.319,452,49.5,7.61,34.4,15,1
FALSE,High,Master Protein,P40763,Signal transducer and activator of transcription 3 OS=Homo sapiens OX=9606 GN=STAT3 PE=1 SV=2,25,15,17,15,63.326,770,88,6.3,23.47,15,1
FALSE,High,Master Protein,E7ESC6,Exportin-7 OS=Homo sapiens OX=9606 GN=XPO7 PE=1 SV=1,19,15,16,15,60.195,1088,124,6.48,25.2,15,1
FALSE,High,Master Protein,Q15021,Condensin complex subunit 1 OS=Homo sapiens OX=9606 GN=NCAPD2 PE=1 SV=3,16,15,15,15,41.376,1401,157.1,6.61,15.18,15,1
FALSE,High,Master Protein,P05388,60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1,45,14,29,14,155.503,317,34.3,5.97,87.61,14,1
FALSE,High,Master Protein,Q8NEZ5,F-box only protein 22 OS=Homo sapiens OX=9606 GN=FBXO22 PE=1 SV=1,48,14,23,14,114.295,403,44.5,7.03,59.2,14,1
FALSE,High,Master Protein,Q9HDC9,Adipocyte plasma membrane-associated protein OS=Homo sapiens OX=9606 GN=APMAP PE=1 SV=2,45,14,19,14,99.34,416,46.5,6.16,48.59,14,1
FALSE,High,Master Protein,P50454,Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2,50,14,18,14,87.356,418,46.4,8.69,41.04,14,1
FALSE,High,Master Protein,Q9BSJ2,Gamma-tubulin complex component 2 OS=Homo sapiens OX=9606 GN=TUBGCP2 PE=1 SV=2,25,14,15,14,76.45,902,102.5,6.84,36.09,14,1
FALSE,High,Master Protein,O95793,Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=2,35,14,18,14,75.649,577,63.1,9.44,34,14,1
FALSE,High,Master Protein,P54886,Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2,26,14,19,14,64.602,795,87.2,7.12,29.69,14,1
FALSE,High,Master Protein,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4,31,14,19,9,60.934,589,65.3,5.11,28.76,14,1
FALSE,High,Master Protein,A0A087WVM4,Formate--tetrahydrofolate ligase OS=Homo sapiens OX=9606 GN=MTHFD1L PE=1 SV=1,20,14,18,14,60.884,913,99.2,7.27,30.07,14,1
FALSE,High,Master Protein,Q13200,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,21,14,18,14,56.399,908,100.1,5.2,25.52,14,1
FALSE,High,Master Protein,Q8TEX9,Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2,19,14,14,14,50.263,1081,118.6,4.96,22.73,14,1
FALSE,High,Master Protein,P47897,Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1,21,14,16,14,48.576,775,87.7,7.15,23.27,14,1
FALSE,High,Master Protein,P02786,Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2,24,14,15,14,47.964,760,84.8,6.61,25.53,14,1
FALSE,High,Master Protein,O15042,U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2,18,14,15,14,44.882,1029,118.2,8.47,24.45,14,1
FALSE,High,Master Protein,P50748,Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1,9,14,15,14,40.515,2209,250.6,5.97,10.32,14,1
FALSE,High,Master Protein,Q9UJV9,Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens OX=9606 GN=DDX41 PE=1 SV=2,24,14,14,14,29.895,622,69.8,6.84,11.46,14,1
FALSE,High,Master Protein,P62917,60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2,48,13,28,13,161.753,257,28,11.03,92.43,13,1
FALSE,High,Master Protein,P62753,40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1,39,13,29,13,122.11,249,28.7,10.84,68.6,13,1
FALSE,High,Master Protein,Q15365,Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2,72,13,28,11,114.086,356,37.5,7.09,69.87,13,1
FALSE,High,Master Protein,A0A7I2V3W0,Helix-destabilizing protein OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=1,49,13,23,13,110.519,326,34.9,9.2,48.76,13,1
FALSE,High,Master Protein,P16278,Beta-galactosidase OS=Homo sapiens OX=9606 GN=GLB1 PE=1 SV=2,30,13,19,13,87.464,677,76,6.57,48.4,13,1
FALSE,High,Master Protein,P46777,60S ribosomal protein L5 OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=3,52,13,25,13,84.396,297,34.3,9.72,54.5,13,1
FALSE,High,Master Protein,A0A7P0TAE9,Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=1,27,13,18,13,82.878,626,71.3,4.72,49.5,13,1
FALSE,High,Master Protein,P62424,60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2,45,13,29,13,77.067,266,30,10.61,64.15,13,1
FALSE,High,Master Protein,Q14498,RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2,33,13,21,13,73.137,530,59.3,10.1,41.02,13,1
FALSE,High,Master Protein,Q15738,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=NSDHL PE=1 SV=2",46,13,16,13,72.959,373,41.9,8.06,39.51,13,1
FALSE,High,Master Protein,Q9NUJ1,"Palmitoyl-protein thioesterase ABHD10, mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1",55,13,21,13,71.808,306,33.9,8.57,45.08,13,1
FALSE,High,Master Protein,A0A024RCR6,BCL2-associated athanogene 6 OS=Homo sapiens OX=9606 GN=BAG6 PE=1 SV=1,18,13,16,13,68.871,1126,118.6,5.6,36.22,13,1
FALSE,High,Master Protein,P18124,60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,48,13,22,13,66.439,248,29.2,10.65,55.54,13,1
FALSE,High,Master Protein,Q9BTE3,Mini-chromosome maintenance complex-binding protein OS=Homo sapiens OX=9606 GN=MCMBP PE=1 SV=2,29,13,15,13,66.027,642,72.9,5.87,34.74,13,1
FALSE,High,Master Protein,P06493,Cyclin-dependent kinase 1 OS=Homo sapiens OX=9606 GN=CDK1 PE=1 SV=3,49,13,16,11,62.533,297,34.1,8.4,35.75,13,1
FALSE,High,Master Protein,P02533,"Keratin, type I cytoskeletal 14 OS=Homo sapiens OX=9606 GN=KRT14 PE=1 SV=4",22,13,18,4,62.235,472,51.5,5.16,48.27,13,1
FALSE,High,Master Protein,Q9H857,5'-nucleotidase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=NT5DC2 PE=1 SV=1,33,13,16,13,60.774,520,60.7,6.77,29.21,13,1
FALSE,High,Master Protein,P61247,40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2,44,13,27,13,58.403,264,29.9,9.73,46.43,13,1
FALSE,High,Master Protein,Q12906,Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,19,13,14,13,49.62,894,95.3,8.76,21.37,13,1
FALSE,High,Master Protein,A0A7I2V4F0,ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=1,27,13,13,13,45.222,734,81.7,7.33,14.14,13,1
FALSE,High,Master Protein,O75533,Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3,16,13,13,13,41.455,1304,145.7,7.09,10.64,13,1
FALSE,High,Master Protein,P62249,40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2,64,13,19,13,38.213,146,16.4,10.21,33.26,13,1
FALSE,High,Master Protein,H7BXY3,RNA helicase OS=Homo sapiens OX=9606 GN=DHX30 PE=1 SV=1,15,13,13,13,37.186,1166,130.5,8.56,12.38,13,1
FALSE,High,Master Protein,P05387,60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1,96,12,30,11,144.351,115,11.7,4.54,93.45,12,1
FALSE,High,Master Protein,A0A7I2V5S2,Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=1,51,12,22,12,116.46,305,33.9,4.82,52.49,12,1
FALSE,High,Master Protein,J3KRX5,60S ribosomal protein L17 (Fragment) OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=1,48,12,31,12,108.904,174,20.2,10.1,61.61,12,1
FALSE,High,Master Protein,O14579,Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3,58,12,18,12,95.412,308,34.5,5.12,57.75,12,1
FALSE,High,Master Protein,P21964,Catechol O-methyltransferase OS=Homo sapiens OX=9606 GN=COMT PE=1 SV=2,66,12,16,12,78.193,271,30,5.47,31.13,12,1
FALSE,High,Master Protein,Q9BQA1,Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1,59,12,19,12,77.347,342,36.7,5.17,49.82,12,1
FALSE,High,Master Protein,O60884,DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1,44,12,16,12,74.696,412,45.7,6.48,40.64,12,1
FALSE,High,Master Protein,Q14257,Reticulocalbin-2 OS=Homo sapiens OX=9606 GN=RCN2 PE=1 SV=1,39,12,15,12,69.312,317,36.9,4.4,32.61,12,1
FALSE,High,Master Protein,O76021,Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3,26,12,15,12,63.777,490,54.9,10.13,29.41,12,1
FALSE,High,Master Protein,Q9HA64,Ketosamine-3-kinase OS=Homo sapiens OX=9606 GN=FN3KRP PE=1 SV=2,39,12,15,12,62.256,309,34.4,7.33,28.02,12,1
FALSE,High,Master Protein,Q06830,Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,47,12,14,10,60.688,199,22.1,8.13,35.91,12,1
FALSE,High,Master Protein,A0A804F6T5,Pyruvate kinase OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=1,34,12,13,12,60.091,566,61.6,7.68,24.55,12,1
FALSE,High,Master Protein,O00425,Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2,28,12,20,9,58.685,579,63.7,8.87,26.91,12,1
FALSE,High,Master Protein,E9PCY7,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=1,37,12,16,6,55.491,429,47.1,6.34,21.2,12,1
FALSE,High,Master Protein,A0A7I2YQN2,Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=1,28,12,14,9,54.594,561,62.5,7.56,16.97,12,1
FALSE,High,Master Protein,P02538,"Keratin, type II cytoskeletal 6A OS=Homo sapiens OX=9606 GN=KRT6A PE=1 SV=3",25,12,13,7,54.138,564,60,8,24.89,12,1
FALSE,High,Master Protein,O00505,Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2,30,12,13,8,51.731,521,57.8,4.94,22.9,12,1
FALSE,High,Master Protein,Q15645,Pachytene checkpoint protein 2 homolog OS=Homo sapiens OX=9606 GN=TRIP13 PE=1 SV=2,32,12,12,12,49.283,432,48.5,6.09,23.83,12,1
FALSE,High,Master Protein,Q09028,Histone-binding protein RBBP4 OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=3,50,12,14,7,48.949,425,47.6,4.89,27.44,12,1
FALSE,High,Master Protein,A0A7P0TAE3,A-kinase anchor protein 8-like OS=Homo sapiens OX=9606 GN=AKAP8L PE=1 SV=1,22,12,13,12,48.742,612,68.2,5.06,21.66,12,1
FALSE,High,Master Protein,P04049,RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens OX=9606 GN=RAF1 PE=1 SV=1,23,12,12,9,43.99,648,73,9.2,21.35,12,1
FALSE,High,Master Protein,Q15393,Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4,15,12,13,12,42.054,1217,135.5,5.26,18.1,12,1
FALSE,High,Master Protein,Q7Z2W4,Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens OX=9606 GN=ZC3HAV1 PE=1 SV=3,20,12,14,12,38.408,902,101.4,8.4,13.7,12,1
FALSE,High,Master Protein,P48444,Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1,23,12,13,12,37.783,511,57.2,6.21,18.95,12,1
FALSE,High,Master Protein,Q7L1Q6,eIF5-mimic protein 2 OS=Homo sapiens OX=9606 GN=BZW1 PE=1 SV=1,28,12,13,11,37.603,419,48,5.92,25.01,12,1
FALSE,High,Master Protein,O94973,AP-2 complex subunit alpha-2 OS=Homo sapiens OX=9606 GN=AP2A2 PE=1 SV=2,19,12,12,7,37.42,939,103.9,6.96,15.59,12,1
FALSE,High,Master Protein,A0A804HKQ1,RCR-type E3 ubiquitin transferase OS=Homo sapiens OX=9606 GN=MYCBP2 PE=1 SV=1,4,12,12,12,35.645,4752,521.4,7.02,9.53,12,1
FALSE,High,Master Protein,P19174,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 OS=Homo sapiens OX=9606 GN=PLCG1 PE=1 SV=1",15,12,12,12,32.043,1290,148.4,6.05,15.87,12,1
FALSE,High,Master Protein,Q9Y5B9,FACT complex subunit SPT16 OS=Homo sapiens OX=9606 GN=SUPT16H PE=1 SV=1,17,12,12,12,29.44,1047,119.8,5.66,9.08,12,1
FALSE,High,Master Protein,Q7Z3U7,Protein MON2 homolog OS=Homo sapiens OX=9606 GN=MON2 PE=1 SV=3,9,12,12,12,27.316,1717,190.2,6.06,9.85,12,1
FALSE,High,Master Protein,P00761,Trypsin CONTAMINANT OS=Sus scrofa PE=1 SV=1,77,11,47,11,86.962,231,24.4,7.18,96.9,11,1
FALSE,High,Master Protein,Q9NQ29,Putative RNA-binding protein Luc7-like 1 OS=Homo sapiens OX=9606 GN=LUC7L PE=1 SV=1,34,11,20,6,77.478,371,43.7,9.92,42.8,11,1
FALSE,High,Master Protein,E5RJR5,S-phase kinase-associated protein 1 OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=1,76,11,20,11,74.13,163,18.7,4.7,27.81,11,1
FALSE,High,Master Protein,Q12904,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9606 GN=AIMP1 PE=1 SV=2,54,11,14,11,72.166,312,34.3,8.43,34.09,11,1
FALSE,High,Master Protein,P61353,60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2,55,11,30,11,69.384,136,15.8,10.56,49.03,11,1
FALSE,High,Master Protein,P62906,60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2,44,11,27,11,64.071,217,24.8,9.94,42.9,11,1
FALSE,High,Master Protein,P23258,Tubulin gamma-1 chain OS=Homo sapiens OX=9606 GN=TUBG1 PE=1 SV=2,45,11,14,11,62.328,451,51.1,6.14,26.98,11,1
FALSE,High,Master Protein,O00629,Importin subunit alpha-3 OS=Homo sapiens OX=9606 GN=KPNA4 PE=1 SV=1,33,11,13,7,58.523,521,57.9,4.96,22.32,11,1
FALSE,High,Master Protein,A0A7P0Z497,Peptidyl-prolyl cis-trans isomerase OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=1,69,11,14,11,58.519,181,20.2,9.17,22.98,11,1
FALSE,High,Master Protein,P40937,Replication factor C subunit 5 OS=Homo sapiens OX=9606 GN=RFC5 PE=1 SV=1,50,11,14,11,49.75,340,38.5,7.2,23.57,11,1
FALSE,High,Master Protein,P08237,"ATP-dependent 6-phosphofructokinase, muscle type OS=Homo sapiens OX=9606 GN=PFKM PE=1 SV=2",18,11,14,10,49.734,780,85.1,7.99,23.97,11,1
FALSE,High,Master Protein,P39019,40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2,53,11,13,11,45.796,145,16.1,10.32,32.17,11,1
FALSE,High,Master Protein,Q9BUJ2,Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2,17,11,12,11,44.552,856,95.7,6.92,24.94,11,1
FALSE,High,Master Protein,P23921,Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens OX=9606 GN=RRM1 PE=1 SV=1,19,11,11,11,44.544,792,90,7.15,23.2,11,1
FALSE,High,Master Protein,Q92598,Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,17,11,14,9,43.456,858,96.8,5.39,16.78,11,1
FALSE,High,Master Protein,P25705,"ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",24,11,12,11,40.169,553,59.7,9.13,25.12,11,1
FALSE,High,Master Protein,P51149,Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1,68,11,13,11,39.875,207,23.5,6.7,16.82,11,1
FALSE,High,Master Protein,E7ERK9,Translation initiation factor eIF-2B subunit delta OS=Homo sapiens OX=9606 GN=EIF2B4 PE=1 SV=1,33,11,11,11,36.816,544,59.7,9.42,15.2,11,1
FALSE,High,Master Protein,Q99460,26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2,19,11,11,11,36.513,953,105.8,5.39,18.52,11,1
FALSE,High,Master Protein,P46781,40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3,38,11,15,11,36.404,194,22.6,10.65,25.66,11,1
FALSE,High,Master Protein,Q504Q3,PAN2-PAN3 deadenylation complex catalytic subunit PAN2 OS=Homo sapiens OX=9606 GN=PAN2 PE=1 SV=3,11,11,11,11,34.049,1202,135.3,5.99,10.13,11,1
FALSE,High,Master Protein,Q9BRS2,Serine/threonine-protein kinase RIO1 OS=Homo sapiens OX=9606 GN=RIOK1 PE=1 SV=2,23,11,12,11,33.961,568,65.5,6.19,10.82,11,1
FALSE,High,Master Protein,Q86VP6,Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2,13,11,11,9,32.351,1230,136.3,5.78,11.94,11,1
FALSE,High,Master Protein,P55072,Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,22,11,12,11,31.69,806,89.3,5.26,13.59,11,1
FALSE,High,Master Protein,Q9Y4R8,Telomere length regulation protein TEL2 homolog OS=Homo sapiens OX=9606 GN=TELO2 PE=1 SV=2,18,11,11,11,30.277,837,91.7,5.76,9.14,11,1
FALSE,High,Master Protein,O94822,E3 ubiquitin-protein ligase listerin OS=Homo sapiens OX=9606 GN=LTN1 PE=1 SV=6,8,11,11,11,30.032,1766,200.4,6.25,12.4,11,1
FALSE,High,Master Protein,M0R2B7,DNA polymerase OS=Homo sapiens OX=9606 GN=POLD1 PE=1 SV=1,13,11,12,11,28.208,1133,126.3,7.21,6.41,11,1
FALSE,High,Master Protein,Q96N67,Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4,9,11,11,11,27.947,2140,242.4,6.8,7.16,11,1
FALSE,High,Master Protein,Q5JR04,RNA helicase OS=Homo sapiens OX=9606 GN=MOV10 PE=1 SV=1,18,11,11,11,25.556,947,107.1,8.79,6.36,11,1
FALSE,High,Master Protein,O43809,Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1,64,10,21,10,94.857,227,26.2,8.82,55.53,10,1
FALSE,High,Master Protein,P60709,"Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1",47,10,17,5,90.337,375,41.7,5.48,42.94,10,1
FALSE,High,Master Protein,M0R0F0,40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1,60,10,15,10,88.8,200,22.4,9.55,44.58,10,1
FALSE,High,Master Protein,P04406,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3,37,10,17,10,80.416,335,36,8.46,34.48,10,1
FALSE,High,Master Protein,Q6PJ69,Tripartite motif-containing protein 65 OS=Homo sapiens OX=9606 GN=TRIM65 PE=1 SV=3,33,10,11,10,77.33,517,57.3,6.7,40.95,10,1
FALSE,High,Master Protein,Q02878,60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3,38,10,29,10,59.551,288,32.7,10.58,41.63,10,1
FALSE,High,Master Protein,Q9NRR5,Ubiquilin-4 OS=Homo sapiens OX=9606 GN=UBQLN4 PE=1 SV=2,26,10,14,7,59.263,601,63.8,5.22,36.78,10,1
FALSE,High,Master Protein,Q92947,"Glutaryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=GCDH PE=1 SV=1",38,10,14,10,53.531,438,48.1,8.06,19.23,10,1
FALSE,High,Master Protein,P62241,40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2,48,10,18,10,52.636,208,24.2,10.32,35.46,10,1
FALSE,High,Master Protein,P16152,Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3,47,10,12,10,46.446,277,30.4,8.32,24.19,10,1
FALSE,High,Master Protein,F5GZS6,4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1,23,10,12,10,46.192,599,64.8,5.1,22.96,10,1
FALSE,High,Master Protein,O43264,Centromere/kinetochore protein zw10 homolog OS=Homo sapiens OX=9606 GN=ZW10 PE=1 SV=3,21,10,11,10,45.747,779,88.8,6.27,17.9,10,1
