Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,Abundance Ratio P-Value: (MCF10A) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (HCC1806),Abundance Ratio P-Value: (MDAMB231) / (HCC1806),Abundance Ratio P-Value: (MCF7) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF10A),Abundance Ratio P-Value: (MDAMB231) / (MCF7),Abundance Ratio: (MCF10A) / (HCC1806),Abundance Ratio: (MCF7) / (HCC1806),Abundance Ratio: (MDAMB231) / (HCC1806),Abundance Ratio: (MCF7) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF10A),Abundance Ratio: (MDAMB231) / (MCF7),Abundance Ratio (log2): (MCF10A) / (HCC1806),Abundance Ratio (log2): (MCF7) / (HCC1806),Abundance Ratio (log2): (MDAMB231) / (HCC1806),Abundance Ratio (log2): (MCF7) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF10A),Abundance Ratio (log2): (MDAMB231) / (MCF7),Abundances (Grouped): HCC1806,Abundances (Grouped): MCF10A,Abundances (Grouped): MCF7,Abundances (Grouped): MDAMB231,Abundances (Grouped) CV [%]: HCC1806,Abundances (Grouped) CV [%]: MCF10A,Abundances (Grouped) CV [%]: MCF7,Abundances (Grouped) CV [%]: MDAMB231,# Unique Peptides,"Abundances (Normalized): F1: 130C, Sample, HCC1806","Abundances (Normalized): F1: 131N, Sample, HCC1806","Abundances (Normalized): F1: 132N, Sample, HCC1806","Abundances (Normalized): F1: 132C, Sample, HCC1806","Abundances (Normalized): F1: 126, Sample, MCF10A","Abundances (Normalized): F1: 127N, Sample, MCF10A","Abundances (Normalized): F1: 127C, Sample, MCF10A","Abundances (Normalized): F1: 128N, Sample, MCF10A","Abundances (Normalized): F1: 128C, Sample, MCF7","Abundances (Normalized): F1: 129N, Sample, MCF7","Abundances (Normalized): F1: 129C, Sample, MCF7","Abundances (Normalized): F1: 130N, Sample, MCF7","Abundances (Normalized): F1: 133N, Sample, MDAMB231","Abundances (Normalized): F1: 133C, Sample, MDAMB231","Abundances (Normalized): F1: 134N, Sample, MDAMB231","Abundances (Normalized): F1: 135N, Sample, MDAMB231",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F1: 130C, Sample, HCC1806","Abundance: F1: 131N, Sample, HCC1806","Abundance: F1: 132N, Sample, HCC1806","Abundance: F1: 132C, Sample, HCC1806","Abundance: F1: 126, Sample, MCF10A","Abundance: F1: 127N, Sample, MCF10A","Abundance: F1: 127C, Sample, MCF10A","Abundance: F1: 128N, Sample, MCF10A","Abundance: F1: 128C, Sample, MCF7","Abundance: F1: 129N, Sample, MCF7","Abundance: F1: 129C, Sample, MCF7","Abundance: F1: 130N, Sample, MCF7","Abundance: F1: 133N, Sample, MDAMB231","Abundance: F1: 133C, Sample, MDAMB231","Abundance: F1: 134N, Sample, MDAMB231","Abundance: F1: 135N, Sample, MDAMB231"
FALSE,High,Master Protein,O96019,Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1,12,32,1.37905303176922E-07,0.000134974728601356,6.43978477588014E-06,0.000267029801890084,0.0122923758163929,0.144380152851766,0.611,0.788,0.717,1.291,1.174,0.91,-0.71,-0.34,-0.48,0.37,0.23,-0.14,11201.5,6839.2,8830.6,8031.8,7.13,6.33,3.55,4.83,12,12475.6,10960.5,11447.7,10610.5,6667.4,7015.5,6414.2,7417,8315.2,8782.1,8879.4,9037.5,8048.6,7467.3,8015,8401.4,1,68.097,21,9318.2,5609.4,6631.8,2749.4,900.4,727.2,1300.3,1316.4,1178,1324.3,1863.8,3520.7,8048.6,6428.4,3706,446.5
FALSE,High,Master Protein,P51580,Thiopurine S-methyltransferase OS=Homo sapiens OX=9606 GN=TPMT PE=1 SV=1,10,21,1.4784475088625E-07,1.22324527618289E-07,2.62570410969332E-08,0.996379810559463,0.218763277116206,0.297546251248232,0.432,0.438,0.385,1.014,0.891,0.879,-1.21,-1.19,-1.38,0.02,-0.17,-0.19,7773.5,3359.9,3407.5,2994.4,5.55,15.93,3.47,7.89,10,8421.2,8021.3,7533.3,7506.6,3245.6,3002.4,3478.3,4288.8,3303.4,3431.7,3585.9,3383.5,3053,2936.9,3372.4,2812.8,1,35.053,29,6289.9,4105.1,4364.1,1945.1,438.3,311.2,705.1,761.2,468,517.5,752.7,1318.1,3053,2528.3,1559.3,149.5
FALSE,High,Master Protein,O43795,Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3,36,87,1.54933816332026E-07,3.61486564237623E-07,4.31475198214848E-06,0.79657657603701,0.0282808587972412,0.134316372878993,0.488,0.499,0.616,1.022,1.263,1.235,-1.03,-1,-0.7,0.03,0.34,0.31,22515.3,10989.4,11235,13880.4,3.25,4.7,5.23,13.5,36,21428.8,23184.6,22477.8,22552.8,10115.4,10864.7,11115.4,11261.5,12287.2,11396.7,10969.3,11075.5,14452.9,13502,14269.3,10604.7,1,184.888,31,16005.5,11865.4,13021.6,5843.9,1366,1126.2,2253.3,1998.8,1740.8,1718.6,2302.5,4314.7,14452.9,11623.5,6597.9,563.6
FALSE,High,Master Protein,O43819,"Protein SCO2 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=SCO2 PE=1 SV=3",5,10,1.71427483985909E-07,1.94609944483837E-05,0.000537433034602741,0.00391730415166713,9.93693491831982E-05,0.140583791553899,2.318,1.765,1.36,0.761,0.587,0.771,1.21,0.82,0.44,-0.39,-0.77,-0.38,611.2,1417,1078.6,831.6,5.55,2.78,9.9,16.88,5,617,552,605.5,626.6,1405.8,1423.1,1411,1491.6,1042.5,1116,911.9,1146,1125.2,812.5,808.6,851.1,1,26.04,23,460.8,282.5,350.8,162.4,189.8,147.5,286,264.7,147.7,168.3,191.4,446.4,1125.2,699.5,373.9,45.2
FALSE,High,Master Protein,P19013,"Keratin, type II cytoskeletal 4 OS=Homo sapiens OX=9606 GN=KRT4 PE=1 SV=5",22,75,1.82680977234284E-07,2.37734567032355E-07,2.01694497647953E-06,0.991281258742556,0.123871677376499,0.194964947079623,0.261,0.267,0.319,1.022,1.225,1.198,-1.94,-1.91,-1.65,0.03,0.29,0.26,14906.2,3887.2,3973.6,4761,16.26,4.16,7.68,22.68,16,14305.7,15531.9,15575.6,10728,3689.3,3935.2,4072.9,3839.8,4012.4,4412.7,3668.8,3935.2,4489.7,4072.6,5048.7,6696.8,1,123.304,41,10685.2,7948.9,9023.1,2779.8,498.2,407.9,825.7,681.5,568.5,665.4,770.1,1533,4489.7,3506,2334.4,355.9
FALSE,High,Master Protein,P15121,Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3,23,78,2.33426895590583E-07,3.51033887879826E-06,1.27703779218002E-07,3.32722849272216E-10,0.907405877441767,2.19559592729013E-10,1.84,0.644,1.891,0.35,1.028,2.935,0.88,-0.63,0.92,-1.51,0.04,1.55,13714.6,25234.3,8835.8,25932.6,8.34,2.12,9.23,5.91,22,13602.8,13827.2,12971.9,15691.8,25126.8,24605.3,25342.2,25897.2,9074.1,9848.2,7902.6,8603.6,24414.1,28150.1,26090.3,25775.8,1,159.187,59,10160.2,7076.5,7514.7,4066.1,3393.1,2550.4,5137.4,4596.5,1285.6,1485,1658.8,3351.7,24414.1,24233.7,12063.8,1369.9
FALSE,High,Master Protein,P0CG30,Glutathione S-transferase theta-2B OS=Homo sapiens OX=9606 GN=GSTT2B PE=1 SV=1,2,3,2.34184977299101E-07,0.00599115691951468,0.00388477679575572,2.19257713403032E-05,3.04277676085318E-05,0.994014801002584,5.903,1.782,1.849,0.302,0.313,1.038,2.56,0.83,0.89,-1.73,-1.67,0.05,565.9,3340.1,1008.3,1046.6,20.21,11.2,25.37,25.37,2,549.3,638.9,582.9,385.4,3140.6,3494.8,3983.8,3192.4,756.3,912.6,1364.9,1114,883.9,1239.2,812.5,1378.9,1,4.406,3,410.3,327,337.7,99.9,424.1,362.2,807.6,566.6,107.2,137.6,286.5,434,883.9,1066.8,375.7,73.3
FALSE,High,Master Protein,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1,7,24,2.36436520473227E-07,0.014943471547887,1.01759489723463E-10,1.14997783591253E-05,4.8584557177378E-07,9.77648184630198E-10,3.463,1.424,12.476,0.411,3.603,8.76,1.79,0.51,3.64,-1.28,1.85,3.13,1766.1,6115.9,2515.3,22034.2,9.57,4.13,11.15,22.07,7,1879.9,1907.5,1564.3,1659.3,6119.7,6112.1,5813.6,6433,2672.5,2918.8,2367.3,2301.2,22814.1,21281,23159.6,13642.9,1,34.59,47,1404.1,976.2,906.2,430,826.4,633.5,1178.5,1141.8,378.6,440.1,496.9,896.5,22814.1,18320.3,10708.6,725.1
FALSE,High,Master Protein,O95202,Mitochondrial proton/calcium exchanger protein OS=Homo sapiens OX=9606 GN=LETM1 PE=1 SV=1,17,29,2.43642934716348E-07,0.000144789873431583,2.93323461169059E-05,0.000649825478102883,0.00438334616502656,0.661346594959404,1.942,1.395,1.45,0.718,0.747,1.04,0.96,0.48,0.54,-0.48,-0.42,0.06,3123.4,6066.8,4356.4,4529,7.46,6.16,5.43,11.38,17,3207.8,3041.3,3226.7,2734.7,6258.7,5453.4,5936.4,6199.9,4305,4123.7,4693.1,4408.4,5462.3,4466.2,4243.5,4592.7,1,75.6,26,2396,1556.5,1869.3,708.6,845.2,565.3,1203.4,1100.4,609.9,621.8,985.1,1717.4,5462.3,3844.9,1962.1,244.1
FALSE,High,Master Protein,Q13740,CD166 antigen OS=Homo sapiens OX=9606 GN=ALCAM PE=1 SV=2,12,27,2.44120158199301E-07,2.39486130926281E-09,0.000144072859179611,0.000237619490659591,0.000655524914543126,3.35906991666413E-07,0.605,0.454,0.731,0.75,1.207,1.609,-0.72,-1.14,-0.45,-0.41,0.27,0.69,10637.3,6440.8,4833.8,7775.5,2.5,5.81,3.33,10.05,12,10817.3,10205.9,10696.8,10578.2,6488.9,6582.8,5771.3,6393,4973.5,4970.6,4686.2,4700.7,7904.7,7648.3,9174.5,7339.3,1,80.175,21,8079.6,5223.1,6196.8,2741,876.3,682.3,1170,1134.7,704.6,749.5,983.7,1831.2,7904.7,6584.2,4242.2,390.1
FALSE,High,Master Protein,Q9Y4L1,Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1,48,144,3.0628423675072E-07,2.23714821834253E-06,2.20514454474241E-07,0.253335379168214,0.984161629503535,0.147954879346009,0.643,0.702,0.639,1.093,0.995,0.91,-0.64,-0.51,-0.65,0.13,-0.01,-0.14,46892.1,30134.3,32937.7,29971.7,5.79,5.31,2.57,5.61,48,45905.4,49411.2,47900.1,43169.5,30416.7,33227.9,29854.6,29747.2,32608,33270.7,34007.1,32041.9,28936.1,29682.4,30263.8,32864.6,1,279.016,45,34287.4,25287.6,27749,11186.1,4107.5,3444.2,6052.1,5279.8,4619.7,5017,7138.3,12482.4,28936.1,25552.8,13993.5,1746.6
FALSE,High,Master Protein,Q08J23,RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2,31,84,3.14035255244427E-07,5.34993096641401E-05,1.19855187905582E-05,0.00323211224166908,0.0240017171525904,0.663360653433441,0.545,0.686,0.632,1.257,1.159,0.922,-0.87,-0.54,-0.66,0.33,0.21,-0.12,19545.7,10659,13399.1,12349.2,8.57,7.36,4.15,6.58,31,16775.6,19907.4,20504.2,19190.7,10653.4,11784.4,10664.7,9861.3,12749.9,13140.4,14004.7,13662.9,12548.1,12085.6,13879.1,12153.4,1,164.014,39,12530,10188.2,11878.3,4972.7,1438.6,1221.5,2162,1750.3,1806.3,1981.5,2939.7,5322.6,12548.1,10404.2,6417.5,645.9
FALSE,High,Master Protein,P18206,Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,88,316,3.17741664757065E-07,0.00162245672415318,7.89940335366168E-10,6.07924399709248E-09,1.27644923597625E-05,3.52287088389858E-11,1.431,0.878,1.818,0.614,1.27,2.07,0.52,-0.19,0.86,-0.7,0.35,1.05,48813.6,69858.1,42874.5,88730.7,5.61,2.87,5.09,1.52,88,49623.2,48017.3,47741.3,53795,69337.7,72178.6,67380.9,70382.5,43375.9,46051.9,40824.2,42378.8,88092.1,89373.9,87236.4,90293,1,579.469,69,37064.3,24574.2,27657,13939.4,9363.4,7481.6,13659.5,12492.1,6145.2,6944.3,8569.2,16509.3,88092.1,76939.6,40336.8,4798.8
FALSE,High,Master Protein,P53602,Diphosphomevalonate decarboxylase OS=Homo sapiens OX=9606 GN=MVD PE=1 SV=1,9,21,3.25464187267421E-07,0.000647017476375411,0.688890117012644,0.000228912116681079,1.17966504897815E-07,0.000121477991461894,1.791,1.304,0.946,0.728,0.528,0.725,0.84,0.38,-0.08,-0.46,-0.92,-0.46,2345.5,4200.3,3058.6,2218.6,3.06,4.68,7.99,10.61,9,2323,2235.8,2368.2,2399.8,4511.8,4059.8,4134.5,4267.2,2853.8,2956.7,3164.1,3413.8,2372.1,2445.5,2075,1954.5,1,33.947,25,1735.1,1144.2,1371.9,621.8,609.3,420.8,838.2,757.4,404.3,445.8,664.2,1329.9,2372.1,2105.3,959.5,103.9
FALSE,High,Master Protein,P55263,Adenosine kinase OS=Homo sapiens OX=9606 GN=ADK PE=1 SV=2,13,36,3.2780164904711E-07,5.09931658035923E-05,2.26126144947658E-05,0.00370624917823181,0.0107281160709055,0.924884953778836,0.507,0.659,0.653,1.3,1.288,0.991,-0.98,-0.6,-0.61,0.38,0.37,-0.01,11288.5,5723,7437.9,7372.4,11.1,10.24,3.1,5.64,13,10054.4,11149,11429.7,13123.6,5479.1,6579,5977.8,5230.5,7404.4,7471.5,7283.7,7825.1,6667.3,7549.3,7516.6,7231,1,77.469,37,7509.8,5705.8,6621.4,3400.6,739.9,681.9,1211.8,928.4,1049,1126.7,1528.9,3048.4,6667.3,6499,3475.6,384.3
FALSE,High,Master Protein,Q6DD88,Atlastin-3 OS=Homo sapiens OX=9606 GN=ATL3 PE=1 SV=1,15,37,4.03785204605711E-07,3.65508396981129E-05,1.91892817791306E-06,0.00827353147211685,0.449036475554579,0.116888863111305,1.89,1.474,1.723,0.78,0.912,1.169,0.92,0.56,0.78,-0.36,-0.13,0.22,3045.8,5756.2,4489.7,5246.9,5.39,6.34,7.96,10.36,14,3113.8,2893.5,2979.3,3271.8,6089.6,5959.3,5300.3,5560.1,4525,4324.2,5150,4454.7,5969.6,5393.3,5104.5,4664.6,1,93.614,31,2325.8,1480.8,1726,847.8,822.3,617.7,1074.5,986.9,641.1,652.1,1081,1735.4,5969.6,4643,2360.2,247.9
FALSE,High,Master Protein,P07099,Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1,10,24,4.07139440938842E-07,0.00343642503860309,1.45031327241085E-05,7.4047744650696E-05,0.0295462680319253,0.0133791967213386,1.99,1.301,1.638,0.654,0.823,1.259,0.99,0.38,0.71,-0.61,-0.28,0.33,3161.9,6293.3,4115.1,5178.8,6.44,7.69,3.48,12.23,10,3097.2,3011.8,3227.9,3485.1,6069,6679.4,6525.9,5620.4,4032.5,4345,4050.1,4181.1,5482.3,5873.4,4892.2,4441.8,1,71.416,22,2313.4,1541.4,1869.9,903.1,819.6,692.3,1322.9,997.6,571.3,655.2,850.1,1628.8,5482.3,5056.2,2262.1,236.1
FALSE,High,Master Protein,O15355,Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1,27,89,4.2794843735372E-07,0.00227936712757049,1.52769995813706E-05,0.000112271771962602,0.0300743032823331,0.0220763999680409,0.52,0.758,0.65,1.456,1.25,0.858,-0.94,-0.4,-0.62,0.54,0.32,-0.22,22886.5,11908.7,17343.2,14884.7,4.69,4.69,7.57,12.06,27,22191.8,23602.9,22091.3,24295.2,11761.2,12936.7,11709.9,12058.1,16801.1,19463.6,16511.8,17902.9,15720.2,12375.3,16294.9,14093.6,1,186.672,46,16575.4,12079.4,12797.7,6295.4,1588.2,1340.9,2373.8,2140.2,2380.3,2935,3465.9,6974.3,15720.2,10653.5,7534.5,749
FALSE,High,Master Protein,P07954,"Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3",26,86,4.46495143857639E-07,0.00156893475521147,0.0408497899238198,7.57912854698617E-09,2.99708691198219E-08,0.280434401458719,1.595,0.827,0.887,0.519,0.556,1.072,0.67,-0.27,-0.17,-0.95,-0.85,0.1,25769.2,41092.1,21319.6,22862.6,8.03,4.94,5.34,4.87,26,26817.1,24084.9,24762.3,28708.4,41236.6,40948.1,40548.3,45018.2,19851.2,22055.9,20607.9,22164.4,23588,21776.7,24104.1,22159.6,1,155.458,48,20030.1,12326.1,14345,7438.9,5568.6,4244.4,8220,7990.2,2812.4,3325.9,4325.7,8634.5,23588,18746.9,11145.4,1177.7
FALSE,High,Master Protein,P15924,Desmoplakin OS=Homo sapiens OX=9606 GN=DSP PE=1 SV=3,187,471,5.4136539529015E-07,3.91784379478732E-05,2.13799774662071E-07,0.0127913338478753,0.763370272622867,0.0023808485855501,0.493,0.625,0.454,1.267,0.92,0.726,-1.02,-0.68,-1.14,0.34,-0.12,-0.46,135947.8,67063,84964.6,61692.4,11.18,5.6,7.87,9.89,185,154159.1,131984.3,140030.4,117794.3,64434.8,63678.4,69798.5,71178.7,77726.5,81682.9,92695.3,88378,60883.5,57921.1,62512,72396.3,1,860.095,54,115143.7,67546.7,81121,30522.9,8701.3,6600.5,14149.6,12633.4,11011.8,12317.2,19457.2,34429.1,60883.5,49862.8,28904.6,3847.6
FALSE,High,Master Protein,P14324,Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=4,11,37,5.6527891134639E-07,0.305609236346016,0.0805908429854656,3.91856811954305E-06,1.07295181298594E-05,0.826871829709691,3.144,1.188,1.304,0.378,0.415,1.098,1.65,0.25,0.38,-1.4,-1.27,0.13,6520.3,20502.7,7747.2,8504.1,5.66,30.45,6.83,5.19,11,6802.2,6675.7,6368.6,5981.3,19743.8,15982.3,31766.9,21290.9,7364.5,7681.1,8626.6,7813.8,8409,9259.6,8236,8600.2,1,105.483,20,5080.7,3416.5,3689.4,1549.9,2666.2,1656.6,6439.8,3778.9,1043.3,1158.3,1810.8,3044,8409,7971.3,3808.2,457.1
FALSE,High,Master Protein,P04040,Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3,28,92,6.53369865877274E-07,1.90728176674426E-06,9.93789123771016E-06,0.732677694096444,0.114148068073855,0.497733567539061,0.32,0.367,0.444,1.146,1.389,1.212,-1.64,-1.45,-1.17,0.2,0.47,0.28,39852.7,12744.8,14608.7,17706.5,6.58,7.23,21.87,15.85,28,39359.8,39460.8,40248.5,45031.9,13027.3,14205.5,12047.6,12468.4,15562,18499.7,10865.7,13713.9,16693.1,13203.6,18781.5,18979.8,1,198.748,44,29398.4,20195.2,23316.3,11668.7,1759.2,1472.4,2442.3,2213,2204.7,2789.6,2280.8,5342.5,16693.1,11366.7,8684.3,1008.7
FALSE,High,Master Protein,Q9NZT1,Calmodulin-like protein 5 OS=Homo sapiens OX=9606 GN=CALML5 PE=1 SV=2,12,68,6.63143978396619E-07,1.08689640010429E-05,4.12711614461436E-06,0.103647619378572,0.357002614516897,0.843482567609123,0.191,0.275,0.245,1.439,1.286,0.894,-2.39,-1.86,-2.03,0.53,0.36,-0.16,10619.9,2025.7,2915.4,2605.8,30.98,8.98,4.73,9.3,12,10461.2,12554.9,10781,5469.5,1965.2,2088,2252.8,1823.2,2698.9,2891.4,3020.8,2939.7,2632.4,2267.3,2849.2,2579.5,1,132.045,84,7813.6,6425.3,6245.5,1417.2,265.4,216.4,456.7,323.6,382.4,436,634.1,1145.2,2632.4,1951.9,1317.4,137.1
FALSE,High,Master Protein,P29401,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3,40,211,8.4061947258629E-07,6.55020112327875E-06,9.30554535982786E-07,0.286341344215158,0.999621367470469,0.328510933822587,1.405,1.342,1.446,0.955,1.03,1.078,0.49,0.42,0.53,-0.07,0.04,0.11,50518.9,70960.1,67800.3,73073,6.04,3.66,2.93,4.4,40,50014.8,51028.1,49323.8,56205.7,71047.3,70873.1,75923.7,70178.5,65712.6,67132.8,70380.4,68474.5,67115.4,73944,73392.8,72754.6,1,407.926,69,37356.8,26115.1,28573.7,14564,9594.3,7346.3,15391.3,12455.9,9309.7,10123.2,14773.2,26675.3,67115.4,63656.5,33935.7,3866.7
FALSE,High,Master Protein,P02751,Fibronectin OS=Homo sapiens OX=9606 GN=FN1 PE=1 SV=5,3,4,8.46556896583195E-07,0.117966231503364,9.18013776929349E-06,1.33014902405915E-05,0.19079955313223,0.000251081826984745,4.643,1.478,3.332,0.318,0.718,2.254,2.22,0.56,1.74,-1.65,-0.48,1.17,220.8,1025.2,326.4,735.7,14.73,15.21,11.26,29.16,3,273.5,239.4,202.4,203.7,1060,991.6,1142.4,788.1,273.5,353.5,342.9,310.6,896.7,541.8,603.6,997.8,1,9.325,1,204.3,122.5,117.2,52.8,143.1,102.8,231.6,139.9,38.7,53.3,72,121,896.7,466.4,279.1,53
FALSE,High,Master Protein,P53396,ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3,60,188,9.02878424136055E-07,0.0031469457872082,7.57585243786885E-05,0.000254913146701896,0.0134161894544969,0.126751629349333,1.791,1.308,1.544,0.73,0.862,1.18,0.84,0.39,0.63,-0.45,-0.21,0.24,35253.8,63122.9,46104.2,54418.3,6.16,1.55,4.06,12.43,60,36090.8,33970.1,34436.2,38854.3,64962.7,62803.3,63092,63153.8,43308,46958.8,45265.1,47385.3,57629.1,55197.8,53649.8,42896.5,1,351.978,51,26956.8,17385.2,19949.2,10067.9,8772.6,6509.8,12790.1,11209.1,6135.6,7081.1,9501.4,18459.7,57629.1,47518.3,24806.8,2279.8
FALSE,High,Master Protein,P11021,Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2,81,628,1.00476067055322E-06,1.06652739528812E-07,3.18443556278636E-05,0.13586160720712,0.0493691392081169,0.000863826997013706,0.633,0.555,0.709,0.877,1.119,1.276,-0.66,-0.85,-0.5,-0.19,0.16,0.35,200046.9,126630.1,111056.8,141739.3,7.52,7.12,3.65,6.49,78,218126.3,184176.7,192882.4,207477.5,126203.5,130892.3,110913.5,127058.1,108108,114086.1,114678.4,106778.2,131399.7,136996.4,146646.4,151749.5,1,820.649,72,162921.8,94257.7,111738.7,53761.6,17042.6,13567.5,22484.5,22551.4,15316,17203.4,24071.6,41597.2,131399.7,117936.6,67807,8065
FALSE,High,Master Protein,P21589,5'-nucleotidase OS=Homo sapiens OX=9606 GN=NT5E PE=1 SV=1,11,27,1.01448140565896E-06,0.917415714854426,1.12899186511806E-05,1.98819103380821E-06,0.192876487553571,2.52223141580243E-05,3.4,1.092,2.809,0.321,0.826,2.573,1.77,0.13,1.49,-1.64,-0.28,1.36,2915.8,9912.6,3183.5,8190.4,7.29,10.52,8.33,24.64,11,2813.8,2883.8,2948.1,3303.1,10363.7,9481.2,10407.7,8247.2,2950.3,3361.2,3015.3,3502.8,9396.6,9006.8,7448,5184,1,46.606,21,2101.6,1475.8,1707.9,855.9,1399.5,982.8,2109.9,1463.8,418,506.8,632.9,1364.6,9396.6,7753.7,3443.9,275.5
FALSE,High,Master Protein,P17655,Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6,32,117,1.06193372306773E-06,0.886420818271729,3.39583095199103E-07,2.28387745759839E-06,0.665246156641463,6.85402681055436E-07,2.855,1.081,3.022,0.378,1.059,2.797,1.51,0.11,1.6,-1.4,0.08,1.48,8828.6,25206.8,9540.3,26684.2,5.86,10.2,7.75,26.91,32,8440.9,8946.6,8712.2,9662.2,24613.7,23255.3,29381.6,25814.2,10003.3,10477.6,8902.4,9098.8,25673.2,41156.7,23520.4,27734.9,1,231.343,38,6304.7,4578.7,5047.1,2503.7,3323.8,2410.5,5956.3,4581.7,1417.2,1579.9,1868.7,3544.6,25673.2,35430.7,10875.5,1474
FALSE,High,Master Protein,Q96AC1,Fermitin family homolog 2 OS=Homo sapiens OX=9606 GN=FERMT2 PE=1 SV=1,5,9,1.09316980023699E-06,0.00357594956897933,0.00027605720412871,0.000301189673347357,0.00394514367468035,0.415998956396899,6.268,2.016,2.623,0.322,0.418,1.301,2.65,1.01,1.39,-1.64,-1.26,0.38,402.1,2520.2,810.5,1054.5,19.08,21.94,16.6,30.34,5,456,396,408.2,282.3,2525.6,1546.6,2514.8,2615.2,714.8,691.9,955.4,919.1,1327.7,1448.6,837.4,794.9,1,20.069,10,340.6,202.7,236.5,73.2,341.1,160.3,509.8,464.2,101.3,104.3,200.6,358,1327.7,1247.1,387.2,42.2
FALSE,High,Master Protein,P16152,Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3,21,83,1.2356098830768E-06,9.36109507687632E-08,4.60170116789449E-07,0.0762104909799191,0.76162493047195,0.346821467916685,0.679,0.618,0.663,0.909,0.976,1.074,-0.56,-0.69,-0.59,-0.14,-0.03,0.1,19397.8,13180.6,11983.5,12865.8,2.84,6.65,3.24,6.8,18,20177.6,18835.9,19376.6,19419.1,14403.5,12910.3,12325.8,13456.5,12017.4,12472.9,11522.6,11949.7,13594.8,12273.1,13487.2,11855.3,1,163.345,82,15071,9639.8,11225.1,5031.9,1945.1,1338.2,2498.7,2388.4,1702.5,1880.8,2418.7,4655.2,13594.8,10565.6,6236.3,630.1
FALSE,High,Master Protein,P00966,Argininosuccinate synthase OS=Homo sapiens OX=9606 GN=ASS1 PE=1 SV=2,13,20,1.3112015149197E-06,6.61772475862854E-06,0.945277211346457,0.490582014554416,7.47365756836871E-07,3.51889503136249E-06,3.15,2.594,0.993,0.824,0.315,0.383,1.66,1.38,-0.01,-0.28,-1.67,-1.39,2917.6,9189.8,7569.2,2897.3,11.12,18.86,14.44,10.39,13,3534.8,2861.3,2975,2791.3,9057.3,6575.2,10575.8,9324.2,6579.7,6717.2,8529.2,8561.4,3139.7,3112.6,2544.3,2696.8,1,31.238,33,2640.2,1464.4,1723.5,723.3,1223.1,681.5,2143.9,1655,932.2,1012.9,1790.3,3335.2,3139.7,2679.5,1176.5,143.3
FALSE,High,Master Protein,P29590,Protein PML OS=Homo sapiens OX=9606 GN=PML PE=1 SV=3,18,31,1.42733988961474E-06,0.00639703842346773,1.78538230410918E-06,0.000265390080345096,0.996511895472528,0.000365038208270829,2.838,1.551,2.616,0.547,0.922,1.686,1.5,0.63,1.39,-0.87,-0.12,0.75,1603.4,4550,2487.7,4195.2,13.97,8.48,5.29,22.26,18,1695.1,1485.1,1516.6,1994.7,4866.2,4493.8,3962.4,4606.9,2543.2,2625.3,2433.3,2323.7,5805.4,4589.9,3834.4,3601.8,1,67.878,21,1266.1,760,878.6,516.9,657.1,465.8,803.3,817.7,360.3,395.9,510.8,905.2,5805.4,3951.4,1773,191.4
